#           x           U_x           U_y           U_z
     0.165507     -0.946307    -0.0338269   1.98155e-20
      0.16587     -0.935615    -0.0338464   1.34862e-20
     0.166233     -0.924924    -0.0338659   7.15693e-21
     0.166596     -0.914232    -0.0338854   8.27652e-22
     0.166959     -0.903499    -0.0339013   1.34647e-20
     0.167322     -0.892818    -0.0339224   3.51989e-20
     0.167685     -0.882137    -0.0339434   5.69332e-20
     0.168048     -0.871456    -0.0339645   7.86675e-20
     0.168411     -0.860775    -0.0339856   1.00402e-19
     0.168773     -0.850048    -0.0340028   1.10954e-19
     0.169136     -0.839377    -0.0340263   1.11069e-19
     0.169499     -0.828707    -0.0340498   1.11184e-19
     0.169862     -0.818036    -0.0340732     1.113e-19
     0.170225     -0.807366    -0.0340967   1.11415e-19
     0.170588     -0.796643     -0.034116   1.05084e-19
     0.170951     -0.785981    -0.0341427   1.07911e-19
     0.171314      -0.77532    -0.0341694   1.10738e-19
     0.171677     -0.764659     -0.034196   1.13565e-19
      0.17204     -0.753997    -0.0342227   1.16392e-19
     0.172403     -0.743276    -0.0342444   1.26474e-19
     0.172766     -0.732622    -0.0342749   1.26603e-19
     0.173129     -0.721967    -0.0343054   1.26731e-19
     0.173492     -0.711312    -0.0343359    1.2686e-19
     0.173855     -0.700658    -0.0343664   1.26989e-19
     0.174218     -0.689937    -0.0343905   1.11523e-19
     0.174581     -0.679286    -0.0344252   8.73068e-20
     0.174944     -0.668635    -0.0344599   6.30905e-20
     0.175307     -0.657984    -0.0344945   3.88741e-20
      0.17567     -0.647333    -0.0345292   1.46578e-20
     0.176033      -0.63661    -0.0345557             0
     0.176395      -0.62596    -0.0345946             0
     0.176758      -0.61531    -0.0346335             0
     0.177121     -0.604661    -0.0346723             0
     0.177484     -0.594011    -0.0347112             0
     0.177847     -0.583995    -0.0347938             0
      0.17821     -0.572632    -0.0347828  -1.03444e-20
     0.178573     -0.561981     -0.034826  -2.31805e-20
     0.178936      -0.55133    -0.0348692  -3.60166e-20
     0.179299     -0.540679    -0.0349124  -4.88527e-20
     0.179662     -0.530028    -0.0349556  -6.16888e-20
     0.180025      -0.51929    -0.0349898  -4.84344e-20
     0.180388     -0.508636    -0.0350378  -4.83335e-20
     0.180751     -0.497982    -0.0350857  -4.82327e-20
     0.181114     -0.487328    -0.0351337  -4.81318e-20
     0.181477     -0.476674    -0.0351816  -4.80309e-20
      0.18184     -0.465927    -0.0352172  -5.68583e-20
     0.182203     -0.455268    -0.0352711  -2.91167e-20
     0.182566     -0.444608     -0.035325  -1.37507e-21
     0.182929     -0.433949    -0.0353789   2.63665e-20
     0.183292      -0.42329    -0.0354328   5.41081e-20
     0.183655     -0.413184    -0.0355267     6.871e-20
     0.184018     -0.401864    -0.0355318   5.64894e-20
      0.18438     -0.391195    -0.0355949   5.63791e-20
     0.184743     -0.380526     -0.035658   5.62688e-20
     0.185106     -0.369857     -0.035721   5.61585e-20
     0.185469     -0.359188    -0.0357841   5.60482e-20
     0.185832     -0.348404     -0.035834   6.70152e-20
     0.186195      -0.33772    -0.0359146   5.21219e-20
     0.186558     -0.327035    -0.0359953   3.72286e-20
