#           x           U_x           U_y           U_z
     0.119412   -0.00457848  -2.80412e-05   1.58099e-22
     0.119775   -0.00451894  -2.89197e-05             0
     0.120138   -0.00451894  -2.89197e-05             0
     0.120501   -0.00451894  -2.89197e-05             0
     0.120864   -0.00451894  -2.89197e-05             0
     0.121227   -0.00445714  -2.97735e-05  -1.29435e-22
     0.121589   -0.00445714  -2.97735e-05  -1.29435e-22
     0.121952   -0.00445714  -2.97735e-05  -1.29435e-22
     0.122315   -0.00445714  -2.97735e-05  -1.29435e-22
     0.122678   -0.00439311  -3.05772e-05   1.14378e-22
     0.123041   -0.00439311  -3.05772e-05   1.14378e-22
     0.123404   -0.00439311  -3.05772e-05   1.14378e-22
     0.123767   -0.00439311  -3.05772e-05   1.14378e-22
      0.12413   -0.00432691  -3.13588e-05             0
     0.124493   -0.00432691  -3.13588e-05             0
     0.124856   -0.00432691  -3.13588e-05             0
     0.125219   -0.00432691  -3.13588e-05             0
     0.125582    -0.0042586  -3.20857e-05             0
     0.125945    -0.0042586  -3.20857e-05             0
     0.126308    -0.0042586  -3.20857e-05             0
     0.126671    -0.0042586  -3.20857e-05             0
     0.127034   -0.00418828  -3.27869e-05             0
     0.127397   -0.00418828  -3.27869e-05             0
      0.12776   -0.00418828  -3.27869e-05             0
     0.128123   -0.00418828  -3.27869e-05             0
     0.128486   -0.00411598  -3.34403e-05  -4.89896e-23
     0.128849   -0.00411598  -3.34403e-05  -4.89896e-23
     0.129212   -0.00411598  -3.34403e-05  -4.89896e-23
     0.129574   -0.00411598  -3.34403e-05  -4.89896e-23
     0.129937   -0.00404179   -3.4067e-05  -3.12896e-23
       0.1303   -0.00404179   -3.4067e-05  -3.12896e-23
     0.130663   -0.00404179   -3.4067e-05  -3.12896e-23
     0.131026   -0.00404179   -3.4067e-05  -3.12896e-23
     0.131389   -0.00404179   -3.4067e-05  -3.12896e-23
     0.131752   -0.00396579  -3.46461e-05             0
     0.132115   -0.00396579  -3.46461e-05             0
     0.132478   -0.00396579  -3.46461e-05             0
     0.132841   -0.00396579  -3.46461e-05             0
     0.133204   -0.00388801  -3.51927e-05   5.86432e-24
     0.133567   -0.00388801  -3.51927e-05   5.86432e-24
      0.13393   -0.00388801  -3.51927e-05   5.86432e-24
     0.134293   -0.00388801  -3.51927e-05   5.86432e-24
     0.134656    -0.0038085  -3.56993e-05   2.53666e-23
     0.135019    -0.0038085  -3.56993e-05   2.53666e-23
     0.135382    -0.0038085  -3.56993e-05   2.53666e-23
     0.135745    -0.0038085  -3.56993e-05   2.53666e-23
     0.136108    -0.0038085  -3.56993e-05   2.53666e-23
     0.136471   -0.00372732  -3.61738e-05   -4.5518e-23
     0.136834   -0.00372732  -3.61738e-05   -4.5518e-23
     0.137196   -0.00372732  -3.61738e-05   -4.5518e-23
     0.137559   -0.00372732  -3.61738e-05   -4.5518e-23
     0.137922   -0.00364452  -3.66176e-05             0
     0.138285   -0.00364452  -3.66176e-05             0
     0.138648   -0.00364452  -3.66176e-05             0
     0.139011   -0.00364452  -3.66176e-05             0
     0.139374   -0.00356018  -3.70383e-05             0
     0.139737   -0.00356018  -3.70383e-05             0
       0.1401   -0.00356018  -3.70383e-05             0
     0.140463   -0.00356018  -3.70383e-05             0
     0.140826   -0.00356018  -3.70383e-05             0
     0.141189   -0.00347435  -3.74367e-05  -1.10164e-22
     0.141552   -0.00347435  -3.74367e-05  -1.10164e-22
     0.141915   -0.00347435  -3.74367e-05  -1.10164e-22
     0.142278   -0.00347435  -3.74367e-05  -1.10164e-22
     0.142641    -0.0033871  -3.78185e-05             0
     0.143004    -0.0033871  -3.78185e-05             0
     0.143367    -0.0033871  -3.78185e-05             0
      0.14373    -0.0033871  -3.78185e-05             0
     0.144093    -0.0033871  -3.78185e-05             0
     0.144456   -0.00329847  -3.81843e-05             0
     0.144819   -0.00329847  -3.81843e-05             0
     0.145181   -0.00329847  -3.81843e-05             0
     0.145544   -0.00329847  -3.81843e-05             0
     0.145907   -0.00320852  -3.85395e-05             0
      0.14627   -0.00320852  -3.85395e-05             0
     0.146633   -0.00320852  -3.85395e-05             0
     0.146996   -0.00320852  -3.85395e-05             0
     0.147359   -0.00320852  -3.85395e-05             0
     0.147722   -0.00311727  -3.88859e-05             0
     0.148085   -0.00311727  -3.88859e-05             0
     0.148448   -0.00311727  -3.88859e-05             0
     0.148811   -0.00311727  -3.88859e-05             0
     0.149174   -0.00311727  -3.88859e-05             0
     0.149537   -0.00302474  -3.92278e-05   2.34312e-22
       0.1499   -0.00302474  -3.92278e-05   2.34312e-22
     0.150263   -0.00302474  -3.92278e-05   2.34312e-22
     0.150626   -0.00302474  -3.92278e-05   2.34312e-22
     0.150989   -0.00293102  -3.95675e-05   2.62085e-22
     0.151352   -0.00293102  -3.95675e-05   2.62085e-22
     0.151715   -0.00293102  -3.95675e-05   2.62085e-22
     0.152078   -0.00293102  -3.95675e-05   2.62085e-22
     0.152441   -0.00293102  -3.95675e-05   2.62085e-22
     0.152804   -0.00283608  -3.99068e-05             0
     0.153166   -0.00283608  -3.99068e-05             0
     0.153529   -0.00283608  -3.99068e-05             0
     0.153892   -0.00283608  -3.99068e-05             0
     0.154255   -0.00283608  -3.99068e-05             0
     0.154618   -0.00273994  -4.02494e-05   3.21125e-22
     0.154981   -0.00273994  -4.02494e-05   3.21125e-22
     0.155344   -0.00273994  -4.02494e-05   3.21125e-22
     0.155707   -0.00273994  -4.02494e-05   3.21125e-22
      0.15607   -0.00264268  -4.05882e-05             0
     0.156433   -0.00264268  -4.05882e-05             0
     0.156796   -0.00264268  -4.05882e-05             0
     0.157159   -0.00264268  -4.05882e-05             0
     0.157522   -0.00264268  -4.05882e-05             0
     0.157885   -0.00254429  -4.09348e-05             0
     0.158248   -0.00254429  -4.09348e-05             0
     0.158611   -0.00254429  -4.09348e-05             0
